order_id,order_number,customer_id,order_date,status,subtotal,discount_percent,shipping_cost,tax_amount,total_amount,payment_method,shipping_method,promotion_id,notes
959,ORD-20231008-00959,195,2023-10-08,procesando,275.68,3,390,57.89,715.3,cash_on_delivery,express,3,
960,ORD-20230621-00960,132,2023-06-21,procesando,1755.88,16,350,368.73,2193.67,credit_card,pickup,,
961,ORD-20230815-00961,290,2023-08-15,procesando,841.38,2,40,176.69,1041.24,cash_on_delivery,standard,9,
962,ORD-20230701-00962,14,2023-07-01,cancelado,1893.8,4,500,397.7,2715.75,bank_transfer,same_day,,Nota del cliente: Dejar en portería
963,ORD-20250802-00963,233,2025-08-02,procesando,155.89,11,100,32.74,271.48,bank_transfer,express,,
964,ORD-20231113-00964,190,2023-11-13,cancelado,689.52,19,280,144.8,983.31,paypal,same_day,,Nota del cliente: Dejar en portería
965,ORD-20240511-00965,199,2024-05-11,pendiente,3003.65,10,500,630.77,3834.06,paypal,same_day,10,Nota del cliente: Envolver para regalo
966,ORD-20240217-00966,321,2024-02-17,enviado,3419.03,2,370,718,4438.65,bank_transfer,pickup,9,
967,ORD-20240727-00967,289,2024-07-27,enviado,1993.54,19,410,418.64,2443.41,paypal,same_day,,
968,ORD-20251008-00968,175,2025-10-08,procesando,124.52,6,200,26.15,343.2,cash_on_delivery,pickup,,
969,ORD-20240421-00969,15,2024-04-21,enviado,2346.69,8,80,492.8,2731.75,credit_card,same_day,,
970,ORD-20230621-00970,83,2023-06-21,entregado,4617.27,12,170,969.63,5202.83,bank_transfer,standard,,
971,ORD-20250612-00971,233,2025-06-12,pendiente,1640.67,2,250,344.54,2202.4,bank_transfer,pickup,,
972,ORD-20251207-00972,276,2025-12-07,pendiente,2998.77,9,440,629.74,3798.62,bank_transfer,standard,,
973,ORD-20240331-00973,239,2024-03-31,pendiente,2116.62,19,360,444.49,2518.95,paypal,pickup,,
974,ORD-20240502-00974,84,2024-05-02,pendiente,2500.15,18,410,525.03,2985.15,paypal,pickup,5,
975,ORD-20231130-00975,55,2023-11-30,procesando,1257.7,1,0,264.12,1509.24,cash_on_delivery,standard,,
976,ORD-20230606-00976,191,2023-06-06,entregado,1848.35,13,340,388.15,2336.21,bank_transfer,pickup,,
977,ORD-20250423-00977,286,2025-04-23,procesando,5034.18,17,150,1057.18,5385.55,credit_card,pickup,5,
978,ORD-20240628-00978,199,2024-06-28,procesando,194.52,12,0,40.85,212.03,credit_card,standard,,
979,ORD-20231130-00979,178,2023-11-30,entregado,5251.79,6,240,1102.88,6279.56,bank_transfer,pickup,6,
980,ORD-20250515-00980,312,2025-05-15,pendiente,4017.51,12,360,843.68,4739.09,credit_card,pickup,7,
981,ORD-20260309-00981,90,2026-03-09,enviado,1375.47,15,400,288.85,1858,bank_transfer,same_day,,Nota del cliente: Dejar en portería
982,ORD-20240408-00982,182,2024-04-08,procesando,1704.4,5,50,357.92,2027.1,cash_on_delivery,same_day,,
983,ORD-20230810-00983,84,2023-08-10,procesando,288.45,7,500,60.57,828.83,paypal,standard,8,
984,ORD-20260212-00984,311,2026-02-12,cancelado,396.48,18,230,83.26,638.37,cash_on_delivery,express,,
985,ORD-20231002-00985,164,2023-10-02,entregado,4690.97,16,20,985.1,4945.51,cash_on_delivery,standard,,
986,ORD-20250216-00986,56,2025-02-16,cancelado,3141.3,4,140,659.67,3815.32,bank_transfer,pickup,,
987,ORD-20250206-00987,285,2025-02-06,enviado,1482.22,18,110,311.27,1636.69,bank_transfer,express,,
988,ORD-20230405-00988,327,2023-04-05,pendiente,5030.39,7,300,1056.38,6034.64,bank_transfer,express,,
989,ORD-20240326-00989,185,2024-03-26,procesando,324.44,19,440,68.13,770.93,cash_on_delivery,express,,
990,ORD-20231026-00990,79,2023-10-26,pendiente,239.58,0,10,50.31,299.89,cash_on_delivery,express,,
991,ORD-20230616-00991,123,2023-06-16,enviado,1490.4,5,440,312.98,2168.86,bank_transfer,standard,,
992,ORD-20230403-00992,178,2023-04-03,enviado,2744.72,15,370,576.39,3279.4,cash_on_delivery,standard,,
993,ORD-20241123-00993,324,2024-11-23,entregado,1764.91,6,50,370.63,2079.65,debit_card,express,7,
994,ORD-20251011-00994,154,2025-10-11,enviado,4176.61,12,310,877.09,4862.51,debit_card,standard,,
995,ORD-20250914-00995,9,2025-09-14,cancelado,724.91,3,40,152.23,895.39,bank_transfer,same_day,4,
996,ORD-20251109-00996,85,2025-11-09,procesando,1601.43,6,110,336.3,1951.64,bank_transfer,express,4,
997,ORD-20231105-00997,88,2023-11-05,pendiente,1242.35,9,490,260.89,1881.43,credit_card,same_day,,
998,ORD-20251103-00998,194,2025-11-03,entregado,1269.9,2,40,266.68,1551.18,debit_card,pickup,,Nota del cliente: Dejar en portería
999,ORD-20240422-00999,117,2024-04-22,entregado,225.34,19,400,47.32,629.85,cash_on_delivery,standard,,
1000,ORD-20240223-01000,156,2024-02-23,pendiente,1358.14,10,80,285.21,1587.54,bank_transfer,express,,Nota del cliente: Dejar en portería
